Stock_Price,Strike_Price,Time_to_Maturity,Interest_Rate,Option_Price,Option_Type,Volatility,Implied Volatility
108.1,60,182,0.0026,0.35,1,0.191996134,0.4092
108.1,62.5,182,0.0026,1.15,1,0.191996134,0.3975
108.1,65,182,0.0026,0.4,1,0.191996134,0.3945
108.1,67.5,182,0.0026,1,1,0.191996134,0.3779
108.1,70,182,0.0026,0.33,1,0.191996134,0.3687
108.1,72.5,182,0.0026,1.25,1,0.191996134,0.3428
108.1,75,182,0.0026,0.28,1,0.191996134,0.3179
108.1,77.5,182,0.0026,0.7,1,0.191996134,0.3113
108.1,80,182,0.0026,0.6,1,0.191996134,0.2966
108.1,82.5,182,0.0026,0.8,1,0.191996134,0.2806
108.1,85,182,0.0026,1,1,0.191996134,0.2675
108.1,87.5,182,0.0026,1.25,1,0.191996134,0.2592
108.1,90,182,0.0026,2.3,1,0.191996134,0.2535
108.1,92.5,182,0.0026,2.45,1,0.191996134,0.2465
108.1,95,182,0.0026,2.4,1,0.191996134,0.2337
108.1,97.5,182,0.0026,4.1,1,0.191996134,0.2302
108.1,100,182,0.0026,3.5,1,0.191996134,0.2241
108.1,105,182,0.0026,8,1,0.191996134,0.2125
108.1,110,182,0.0026,7.67,1,0.191996134,0.2112
108.1,115,182,0.0026,14.3,1,0.191996134,0.2427
108.1,120,182,0.0026,23.7,1,0.191996134,0.2144
108.1,125,182,0.0026,21.2,1,0.191996134,0.2674
108.1,42.5,553,0.0026,0.1,1,0.191996134,0.4646
108.1,45,553,0.0026,0.35,1,0.191996134,0.4544
108.1,47.5,553,0.0026,1.35,1,0.192013803,0.4292
108.1,55,553,0.0026,0.65,1,0.191996134,0.3731
108.1,60,553,0.0026,0.85,1,0.191996134,0.3513
108.1,65,553,0.0026,2.4,1,0.192013803,0.3276
108.1,70,553,0.0026,2.1,1,0.191996134,0.3095
108.1,75,553,0.0026,3.1,1,0.191996134,0.294
108.1,77.5,553,0.0026,3.15,1,0.191996134,0.2951
108.1,80,553,0.0026,4.7,1,0.191996134,0.2814
108.1,82.5,553,0.0026,4.15,1,0.191996134,0.2764
108.1,85,553,0.0026,4.61,1,0.191996134,0.2727
108.1,90,553,0.0026,6.7,1,0.191996134,0.2612
108.1,92.5,553,0.0026,7.6,1,0.191996134,0.2583
108.1,95,553,0.0026,8.4,1,0.192013803,0.2626
108.1,97.5,553,0.0026,9.24,1,0.191996134,0.2522
108.1,100,553,0.0026,9,1,0.191996134,0.2613
108.1,105,553,0.0026,12.5,1,0.191996134,0.2445
108.1,110,553,0.0026,14,1,0.191996134,0.2437
108.1,115,553,0.0026,19.3,1,0.191996134,0.2373
108.1,120,553,0.0026,19.96,1,0.191996134,0.2586
108.1,125,553,0.0026,23.8,1,0.191996134,0.2463
108.1,135,553,0.0026,36.2,1,0.191996134,0.256
35.12,35,0,0.0026,0.24,0,0.498153098,0.291
35.12,25,35,0.0026,13.68,0,0.498153098,0.8164
35.12,30,35,0.0026,5.82,0,0.498153098,0.5942
35.12,35,35,0.0026,2.4,0,0.498153098,0.5449
35.12,40,35,0.0026,0.75,0,0.498153098,0.5342
35.12,45,35,0.0026,0.25,0,0.498153098,0.5332
35.12,20,126,0.0026,13.85,0,0.498153098,0.5391
35.12,22.5,126,0.0026,15.6,0,0.498153098,0.5776
35.12,25,126,0.0026,10.4,0,0.498153098,0.5498
35.12,30,126,0.0026,6.3,0,0.498153098,0.5276
35.12,35,126,0.0026,4.2,0,0.498153098,0.5193
35.12,40,126,0.0026,2.41,0,0.498153098,0.5078
35.12,45,126,0.0026,1.35,0,0.498153098,0.5015
35.12,50,126,0.0026,0.8,0,0.498153098,0.5237
35.12,40,217,0.0026,3.8,0,0.498153098,0.5037
35.12,50,217,0.0026,2.97,0,0.498153098,0.5112
35.12,35,0,0.0026,0.15,1,0.498153098,0.3867
35.12,22.5,35,0.0026,0.15,1,0.498153098,0.8203
35.12,30,35,0.0026,0.65,1,0.498153098,0.6016
35.12,35,35,0.0026,2.45,1,0.498153098,0.5554
35.12,40,35,0.0026,5.65,1,0.498153098,0.5615
35.12,45,35,0.0026,8.49,1,0.498153098,0.6221
35.12,20,126,0.0026,0.26,1,0.498153098,0.6152
35.12,25,126,0.0026,0.7,1,0.498153098,0.561
35.12,30,126,0.0026,2.3,1,0.498153098,0.5383
35.12,35,126,0.0026,4.6,1,0.498153098,0.5281
35.12,40,126,0.0026,6.3,1,0.498153098,0.5073
35.12,45,126,0.0026,12.5,1,0.498153098,0.5122
35.12,25,217,0.0026,1.9,1,0.498153098,0.542
35.12,40,217,0.0026,7.7,1,0.498153098,0.5337
43.07,40,0,0.0026,1.81,0,0.176132158,0.8672
43.07,40.5,0,0.0026,0.77,0,0.176132158,0.625
43.07,41,0,0.0026,1.94,0,0.176132158,0.8438
43.07,41.5,0,0.0026,1.33,0,0.176132158,0.8848
43.07,42,0,0.0026,0.95,0,0.176132158,0.668
43.07,42.5,0,0.0026,0.33,0,0.176132158,0.1484
43.07,43,0,0.0026,0.03,0,0.176132158,0.1582
43.07,43.5,0,0.0026,0.04,0,0.176132158,0.1875
43.07,44,0,0.0026,0.01,0,0.176132158,0.4219
43.07,44.5,0,0.0026,0.26,0,0.176132158,0.5
43.07,45,0,0.0026,0.02,0,0.176132158,0.5859
43.07,46,0,0.0026,0.03,0,0.176132158,0.8125
43.07,47,0,0.0026,0.03,0,0.176132158,0.9961
43.07,37.5,7,0.0026,4.96,0,0.176132158,0.6289
43.07,38.5,7,0.0026,4.65,0,0.176132158,0.5313
43.07,39,7,0.0026,3.1,0,0.176132158,0.4824
43.07,40,7,0.0026,1.49,0,0.176132158,0.3731
43.07,41.5,7,0.0026,0.76,0,0.176132158,0.2598
43.07,43,7,0.0026,0.38,0,0.176132158,0.1953
43.07,43.5,7,0.0026,0.18,0,0.176132158,0.1904
43.07,44,7,0.0026,0.09,0,0.176132158,0.1914
43.07,44.5,7,0.0026,0.39,0,0.176132158,0.209
43.07,37,14,0.0026,4.7,0,0.176132158,0.792
43.07,37.5,14,0.0026,4.5,0,0.176132158,0.6973
43.07,38.5,14,0.0026,3.7,0,0.176132158,0.6045
43.07,42.5,14,0.0026,0.76,0,0.176132158,0.167
43.07,43,14,0.0026,0.44,0,0.176132158,0.1602
43.07,43.5,14,0.0026,0.24,0,0.176132158,0.1621
43.07,44,14,0.0026,0.16,0,0.176132158,0.1607
43.07,44.5,14,0.0026,0.05,0,0.176132158,0.1699
43.07,45,14,0.0026,0.03,0,0.176132158,0.209
43.07,46.5,14,0.0026,0.1,0,0.176132158,0.2695
43.07,47,14,0.0026,0.02,0,0.176132158,0.2969
43.07,38,21,0.0026,4.48,0,0.176132158,0.5381
43.07,40,21,0.0026,1.47,0,0.176132158,0.398
43.07,40.5,21,0.0026,1.14,0,0.176132158,0.3687
43.07,41,21,0.0026,0.86,0,0.176132158,0.2944
43.07,41.5,21,0.0026,0.63,0,0.176132158,0.2178
43.07,42.5,21,0.0026,0.81,0,0.176132158,0.1548
43.07,42,28,0.0026,0.76,0,0.176132158,0.1709
43.07,36,35,0.0026,7.04,0,0.176132158,0.3301
43.07,40,35,0.0026,1.76,0,0.176132158,0.2593
43.07,41,35,0.0026,1.98,0,0.176132158,0.2163
43.07,42,35,0.0026,1.24,0,0.176132158,0.1514
43.07,43,35,0.0026,0.65,0,0.176132158,0.1519
43.07,44,35,0.0026,0.3,0,0.176132158,0.1441
43.07,45,35,0.0026,0.15,0,0.176132158,0.1514
43.07,47,35,0.0026,0.03,0,0.176132158,0.2022
43.07,21,63,0.0026,20.8,0,0.176132158,0.8359
43.07,22,63,0.0026,19.8,0,0.176132158,0.7852
43.07,24,63,0.0026,17.8,0,0.176132158,0.6934
43.07,25,63,0.0026,16.8,0,0.176132158,0.7051
43.07,30,63,0.0026,13.52,0,0.176132158,0.4531
43.07,33,63,0.0026,8.4,0,0.176132158,0.3477
43.07,34,63,0.0026,7.7,0,0.176132158,0.3135
43.07,35,63,0.0026,6.4,0,0.176132158,0.3335
43.07,36,63,0.0026,7.2,0,0.176132158,0.333
43.07,37,63,0.0026,6.25,0,0.176132158,0.3081
43.07,38,63,0.0026,3.4,0,0.176132158,0.2798
43.07,39,63,0.0026,2.49,0,0.176132158,0.2485
43.07,40,63,0.0026,3.34,0,0.176132158,0.2144
43.07,41,63,0.0026,1.25,0,0.176132158,0.169
43.07,42,63,0.0026,1.65,0,0.176132158,0.1555
43.07,43,63,0.0026,1.07,0,0.176132158,0.1504
43.07,44,63,0.0026,0.61,0,0.176132158,0.1472
43.07,45,63,0.0026,0.3,0,0.176132158,0.145
43.07,46,63,0.0026,0.21,0,0.176132158,0.1607
43.07,47,63,0.0026,0.11,0,0.176132158,0.169
43.07,48,63,0.0026,0.15,0,0.176132158,0.1816
43.07,49,63,0.0026,0.03,0,0.176132158,0.2012
43.07,50,63,0.0026,0.04,0,0.176132158,0.2139
43.07,38,154,0.0026,5.23,0,0.176132158,0.2363
43.07,40,154,0.0026,4.3,0,0.176132158,0.2107
43.07,41,154,0.0026,3.07,0,0.176132158,0.1943
43.07,42,154,0.0026,1.6,0,0.176132158,0.1899
43.07,43,154,0.0026,1.75,0,0.176132158,0.1712
43.07,44,154,0.0026,1.3,0,0.176132158,0.1795
43.07,45,154,0.0026,0.91,0,0.176132158,0.1757
43.07,46,154,0.0026,0.64,0,0.176132158,0.1838
43.07,47,154,0.0026,0.65,0,0.176132158,0.168
43.07,48,154,0.0026,0.51,0,0.176132158,0.1724
43.07,49,154,0.0026,0.34,0,0.176132158,0.1743
43.07,50,154,0.0026,0.14,0,0.176132158,0.1807
43.07,18,182,0.0026,25,0,0.176132158,0.6748
43.07,20,182,0.0026,23,0,0.176132158,0.5234
43.07,23,182,0.0026,15.6,0,0.176132158,0.4356
43.07,25,182,0.0026,16.45,0,0.176132158,0.4434
43.07,28,182,0.0026,12.05,0,0.176132158,0.3115
43.07,30,182,0.0026,13.5,0,0.176132158,0.3442
43.07,32,182,0.0026,11.27,0,0.176132158,0.3482
43.07,35,182,0.0026,8.15,0,0.176132158,0.2739
43.07,36,182,0.0026,6.75,0,0.176132158,0.2612
43.07,37,182,0.0026,5,0,0.176132158,0.2463
43.07,38,182,0.0026,5.62,0,0.176132158,0.2349
43.07,39,182,0.0026,4.4,0,0.176132158,0.1995
43.07,40,182,0.0026,3.4,0,0.176132158,0.189
43.07,41,182,0.0026,2.19,0,0.176132158,0.1834
43.07,42,182,0.0026,2.5,0,0.176132158,0.1791
43.07,43,182,0.0026,1.91,0,0.176132158,0.1741
43.07,44,182,0.0026,1.51,0,0.176132158,0.1862
43.07,45,182,0.0026,1.07,0,0.176132158,0.1687
43.07,46,182,0.0026,0.65,0,0.176132158,0.1712
43.07,47,182,0.0026,0.51,0,0.176132158,0.1816
43.07,48,182,0.0026,0.54,0,0.176132158,0.1807
43.07,50,182,0.0026,0.28,0,0.176132158,0.1831
43.07,20,553,0.0026,21.15,0,0.176132158,0.3887
43.07,23,553,0.0026,16.6,0,0.176132158,0.3731
43.07,30,553,0.0026,12.91,0,0.176132158,0.2815
43.07,33,553,0.0026,9.31,0,0.176132158,0.2617
43.07,35,553,0.0026,9.98,0,0.176132158,0.25
43.07,37,553,0.0026,8.65,0,0.176132158,0.2394
43.07,40,553,0.0026,4.5,0,0.176132158,0.2268
43.07,42,553,0.0026,4.9,0,0.176132158,0.2178
43.07,45,553,0.0026,2.54,0,0.176132158,0.2093
43.07,47,553,0.0026,2.1,0,0.176132158,0.2047
43.07,50,553,0.0026,1.6,0,0.176132158,0.1996
43.07,55,553,0.0026,0.5,0,0.176132158,0.1969
43.07,60,553,0.0026,0.32,0,0.176132158,0.2022
43.07,39.5,0,0.0026,0.24,1,0.176132158,0.875
43.07,40,0,0.0026,0.18,1,0.176132158,0.7656
43.07,40.5,0,0.0026,0.13,1,0.176132158,0.6484
43.07,41,0,0.0026,0.05,1,0.176132158,0.5313
43.07,41.5,0,0.0026,0.38,1,0.176132158,0.4922
43.07,42,0,0.0026,0.15,1,0.176132158,0.3555
43.07,42.5,0,0.0026,0.01,1,0.176132158,0.2109
43.07,43,0,0.0026,0.23,1,0.176132158,0.2676
43.07,44,0,0.0026,0.76,1,0.176132158,0.7109
43.07,44.5,0,0.0026,2.45,1,0.176132158,0.8691
43.07,40,7,0.0026,0.58,1,0.176132158,0.3555
43.07,40.5,7,0.0026,0.52,1,0.176132158,0.3223
43.07,41,7,0.0026,0.25,1,0.176132158,0.2559
43.07,41.5,7,0.0026,0.13,1,0.176132158,0.2481
43.07,42,7,0.0026,0.21,1,0.176132158,0.2227
43.07,42.5,7,0.0026,0.45,1,0.176132158,0.2119
43.07,43,7,0.0026,0.72,1,0.176132158,0.2393
43.07,43.5,7,0.0026,0.75,1,0.176132158,0.2441
43.07,44,7,0.0026,3.2,1,0.176132158,0.3057
43.07,44.5,7,0.0026,1.82,1,0.176132158,0.3604
43.07,45,7,0.0026,1.73,1,0.176132158,0.415
43.07,38.5,14,0.0026,0.29,1,0.176132158,0.3633
43.07,39,14,0.0026,0.34,1,0.176132158,0.3379
43.07,39.5,14,0.0026,0.46,1,0.176132158,0.3086
43.07,40.5,14,0.0026,0.8,1,0.176132158,0.2637
43.07,41,14,0.0026,1.02,1,0.176132158,0.2275
43.07,41.5,14,0.0026,1.33,1,0.176132158,0.2134
43.07,42,14,0.0026,0.36,1,0.176132158,0.209
43.07,42.5,14,0.0026,0.55,1,0.176132158,0.2026
43.07,43,14,0.0026,0.78,1,0.176132158,0.2066
43.07,45,14,0.0026,2.24,1,0.176132158,0.3623
43.07,39.5,21,0.0026,0.54,1,0.176132158,0.2715
43.07,40,21,0.0026,0.68,1,0.176132158,0.2539
43.07,40.5,21,0.0026,0.86,1,0.176132158,0.2217
43.07,41,21,0.0026,0.74,1,0.176132158,0.2129
43.07,41.5,21,0.0026,0.32,1,0.176132158,0.2007
43.07,42,21,0.0026,0.46,1,0.176132158,0.1963
43.07,42.5,21,0.0026,0.65,1,0.176132158,0.1914
43.07,43,21,0.0026,0.93,1,0.176132158,0.2041
43.07,40,28,0.0026,0.64,1,0.176132158,0.2363
43.07,40.5,28,0.0026,0.82,1,0.176132158,0.2134
43.07,38,35,0.0026,0.38,1,0.176132158,0.2734
43.07,39,35,0.0026,0.59,1,0.176132158,0.2441
43.07,40,35,0.0026,0.74,1,0.176132158,0.209
43.07,41,35,0.0026,1.31,1,0.176132158,0.1924
43.07,42,35,0.0026,0.61,1,0.176132158,0.1836
43.07,43,35,0.0026,1.38,1,0.176132158,0.1895
43.07,24,63,0.0026,0.02,1,0.176132158,0.5547
43.07,26,63,0.0026,0.02,1,0.176132158,0.5
43.07,27,63,0.0026,0.02,1,0.176132158,0.5117
43.07,28,63,0.0026,0.03,1,0.176132158,0.4902
43.07,29,63,0.0026,0.05,1,0.176132158,0.4688
43.07,30,63,0.0026,0.23,1,0.176132158,0.4629
43.07,31,63,0.0026,0.07,1,0.176132158,0.4258
43.07,32,63,0.0026,0.38,1,0.176132158,0.3984
43.07,33,63,0.0026,0.1,1,0.176132158,0.3555
43.07,34,63,0.0026,0.1,1,0.176132158,0.334
43.07,35,63,0.0026,0.2,1,0.176132158,0.3047
43.07,36,63,0.0026,0.34,1,0.176132158,0.2793
43.07,37,63,0.0026,0.35,1,0.176132158,0.2559
43.07,38,63,0.0026,0.51,1,0.176132158,0.2363
43.07,39,63,0.0026,0.21,1,0.176132158,0.2139
43.07,40,63,0.0026,0.4,1,0.176132158,0.1946
43.07,41,63,0.0026,0.52,1,0.176132158,0.1846
43.07,42,63,0.0026,0.81,1,0.176132158,0.1777
43.07,43,63,0.0026,1.34,1,0.176132158,0.1797
43.07,44,63,0.0026,3.45,1,0.176132158,0.1904
43.07,45,63,0.0026,2.23,1,0.176132158,0.2007
43.07,46,63,0.0026,4,1,0.176132158,0.2217
43.07,47,63,0.0026,4.29,1,0.176132158,0.2481
43.07,48,63,0.0026,5.2,1,0.176132158,0.2705
43.07,25,154,0.0026,0.09,1,0.176132158,0.46
43.07,28,154,0.0026,0.1,1,0.176132158,0.3848
43.07,30,154,0.0026,0.19,1,0.176132158,0.3399
43.07,31,154,0.0026,0.22,1,0.176132158,0.3242
43.07,32,154,0.0026,0.24,1,0.176132158,0.3042
43.07,33,154,0.0026,0.26,1,0.176132158,0.2866
43.07,34,154,0.0026,0.23,1,0.176132158,0.2705
43.07,35,154,0.0026,0.37,1,0.176132158,0.2593
43.07,36,154,0.0026,0.32,1,0.176132158,0.2395
43.07,37,154,0.0026,0.75,1,0.176132158,0.2329
43.07,38,154,0.0026,1.08,1,0.176132158,0.2234
43.07,39,154,0.0026,0.7,1,0.176132158,0.2158
43.07,40,154,0.0026,1.08,1,0.176132158,0.2076
43.07,41,154,0.0026,1.39,1,0.176132158,0.209
43.07,42,154,0.0026,1.9,1,0.176132158,0.2031
43.07,43,154,0.0026,1.93,1,0.176132158,0.1983
43.07,44,154,0.0026,3.17,1,0.176132158,0.1979
43.07,45,154,0.0026,3.2,1,0.176132158,0.2015
43.07,18,182,0.0026,0.02,1,0.176132158,0.5078
43.07,20,182,0.0026,0.04,1,0.176132158,0.5137
43.07,23,182,0.0026,0.1,1,0.176132158,0.4805
43.07,25,182,0.0026,0.08,1,0.176132158,0.4336
43.07,28,182,0.0026,0.13,1,0.176132158,0.3701
43.07,30,182,0.0026,0.2,1,0.176132158,0.3262
43.07,31,182,0.0026,0.3,1,0.176132158,0.3135
43.07,32,182,0.0026,0.25,1,0.176132158,0.3013
43.07,33,182,0.0026,0.47,1,0.176132158,0.2827
43.07,34,182,0.0026,0.57,1,0.176132158,0.2695
43.07,35,182,0.0026,0.45,1,0.176132158,0.2564
43.07,36,182,0.0026,0.55,1,0.176132158,0.2441
43.07,37,182,0.0026,0.68,1,0.176132158,0.2349
43.07,38,182,0.0026,0.85,1,0.176132158,0.2271
43.07,39,182,0.0026,1.05,1,0.176132158,0.2156
43.07,40,182,0.0026,1.31,1,0.176132158,0.2113
43.07,41,182,0.0026,1.64,1,0.176132158,0.2048
43.07,42,182,0.0026,1.85,1,0.176132158,0.2022
43.07,43,182,0.0026,2.51,1,0.176132158,0.1998
43.07,44,182,0.0026,2.84,1,0.176132158,0.1972
43.07,45,182,0.0026,4.16,1,0.176132158,0.1941
43.07,47,182,0.0026,9.6,1,0.176132158,0.2096
43.07,48,182,0.0026,5.54,1,0.176132158,0.2168
43.07,49,182,0.0026,6.6,1,0.176132158,0.2268
43.07,20,553,0.0026,0.12,1,0.176132158,0.4041
43.07,23,553,0.0026,0.35,1,0.176132158,0.3584
43.07,25,553,0.0026,0.33,1,0.176132158,0.3306
43.07,28,553,0.0026,0.8,1,0.176132158,0.3005
43.07,30,553,0.0026,0.8,1,0.176132158,0.282
43.07,33,553,0.0026,1.59,1,0.176132158,0.259
43.07,35,553,0.0026,2.18,1,0.176132158,0.249
43.07,37,553,0.0026,2.5,1,0.176132158,0.2398
43.07,40,553,0.0026,3.8,1,0.176132158,0.2282
43.07,42,553,0.0026,4.4,1,0.176132158,0.2239
43.07,45,553,0.0026,5.81,1,0.176132158,0.2201
43.07,47,553,0.0026,9.4,1,0.176132158,0.2196
43.07,55,553,0.0026,18.55,1,0.176132158,0.2307
4.46,5,63,0.0026,0.1,0,0.270392027,0.3867
4.46,5,154,0.0026,0.2,0,0.270392027,0.3477
4.46,5,63,0.0026,1.05,1,0.270392027,0.5859
4.46,2.5,154,0.0026,0.13,1,0.270392027,0.5391
4.46,5,154,0.0026,0.7,1,0.270392027,0.4219
7.46,5,35,0.0026,2.15,0,0.268884221,0.9961
7.46,6,35,0.0026,1.3,0,0.268884221,0.6289
7.46,7,35,0.0026,0.58,0,0.268884221,0.416
7.46,8,35,0.0026,0.05,0,0.268884221,0.3047
7.46,6.7,63,0.0026,0.85,0,0.268884221,0.4043
7.46,7.7,63,0.0026,0.2,0,0.268884221,0.2402
7.46,8,63,0.0026,0.69,0,0.268884221,0.0625
7.46,8.7,63,0.0026,0.05,0,0.268884221,0.4219
7.46,9,63,0.0026,0.3,0,0.268884221,0.125
7.46,9.7,63,0.0026,0.08,0,0.268884221,0.5156
7.46,10.7,63,0.0026,0.1,0,0.268884221,0.5469
7.46,8,154,0.0026,0.25,0,0.268884221,0.3164
7.46,9,154,0.0026,0.1,0,0.268884221,0.3047
7.46,10,154,0.0026,0.2,0,0.268884221,0.4424
7.46,3.52,182,0.0026,3.7,0,0.268884221,0.8633
7.46,4,182,0.0026,3.7,0,0.268884221,0.8398
7.46,4.52,182,0.0026,2.6,0,0.268884221,0.6211
7.46,5,182,0.0026,2.55,0,0.268884221,0.7305
7.46,6.52,182,0.0026,1,0,0.268884221,0.2832
7.46,7,182,0.0026,0.65,0,0.268884221,0.29
7.46,8,182,0.0026,0.26,0,0.268884221,0.3154
7.46,9.52,182,0.0026,0.07,0,0.268884221,0.3301
7.46,9.82,182,0.0026,0.25,0,0.268884221,0.125
7.46,10,182,0.0026,0.47,0,0.268884221,0.5986
7.46,11.52,182,0.0026,0.2,0,0.268884221,0.4805
7.46,11.82,182,0.0026,0.2,0,0.268884221,0.125
7.46,12,182,0.0026,0.3,0,0.268884221,0.7363
7.46,14.52,182,0.0026,0.25,0,0.268884221,0.5547
7.46,14.82,182,0.0026,0.25,0,0.268884221,0.25
7.46,15,182,0.0026,0.25,0,0.268884221,0.9307
7.46,4.7,553,0.0026,3.18,0,0.268884221,0.3838
7.46,6.7,553,0.0026,1.57,0,0.268884221,0.3574
7.46,7,553,0.0026,0.95,0,0.268884221,0.3565
7.46,9.7,553,0.0026,0.3,0,0.268884221,0.3638
7.46,10,553,0.0026,0.6,0,0.268884221,0.0625
7.46,8,0,0.0026,0.59,1,0.268884221,0.875
7.46,7,35,0.0026,0.15,1,0.268884221,0.4277
7.46,8,35,0.0026,0.66,1,0.268884221,0.5
7.46,5.7,63,0.0026,0.26,1,0.268884221,0.5703
7.46,6,63,0.0026,0.26,1,0.268884221,0.125
7.46,6.7,63,0.0026,0.25,1,0.268884221,0.4141
7.46,7,63,0.0026,0.3,1,0.268884221,0.0625
7.46,7.7,63,0.0026,0.8,1,0.268884221,0.3711
7.46,8.7,63,0.0026,1.05,1,0.268884221,0.4844
7.46,9.7,63,0.0026,1.5,1,0.268884221,0.5313
7.46,6,154,0.0026,0.2,1,0.268884221,0.4805
7.46,7,154,0.0026,0.6,1,0.268884221,0.4043
7.46,8,154,0.0026,1,1,0.268884221,0.4258
7.46,2.82,182,0.0026,0.13,1,0.268884221,0.25
7.46,3.52,182,0.0026,0.25,1,0.268884221,0.7109
7.46,3.82,182,0.0026,0.25,1,0.268884221,0.25
7.46,4,182,0.0026,0.35,1,0.268884221,0.8516
7.46,4.52,182,0.0026,0.05,1,0.268884221,0.543
7.46,6.52,182,0.0026,0.45,1,0.268884221,0.3984
7.46,6.82,182,0.0026,0.45,1,0.268884221,0.0313
7.46,7,182,0.0026,0.4,1,0.268884221,0.3721
7.46,8,182,0.0026,1.12,1,0.268884221,0.416
7.46,9.52,182,0.0026,1.3,1,0.268884221,0.4785
7.46,10,182,0.0026,3,1,0.268884221,0.5361
7.46,11.52,182,0.0026,5,1,0.268884221,0.5147
7.46,12,182,0.0026,5,1,0.268884221,0.8936
7.46,14.52,182,0.0026,8.3,1,0.268884221,0.6348
7.46,15,182,0.0026,8.3,1,0.268884221,0.9375
7.46,4.7,553,0.0026,0.61,1,0.268884221,0.5166
7.46,5,553,0.0026,0.61,1,0.268884221,0.0625
7.46,6.7,553,0.0026,0.9,1,0.268884221,0.4673
7.46,7,553,0.0026,1.05,1,0.268884221,0.5068
7.46,9.7,553,0.0026,3.4,1,0.268884221,0.5073
23.68,22,0,0.0026,0.95,0,0.490231409,0.8125
23.68,23,0,0.0026,0.15,0,0.490231409,0.4531
23.68,24,0,0.0026,0.05,0,0.490231409,0.5469
23.68,25,0,0.0026,0.05,0,0.490231409,0.9375
23.68,17,35,0.0026,4.7,0,0.490231409,0.8564
23.68,18,35,0.0026,4,0,0.490231409,0.5156
23.68,20,35,0.0026,2.9,0,0.490231409,0.5303
23.68,21,35,0.0026,2.62,0,0.490231409,0.5762
23.68,22,35,0.0026,1.98,0,0.490231409,0.5449
23.68,23,35,0.0026,1.4,0,0.490231409,0.5186
23.68,24,35,0.0026,0.95,0,0.490231409,0.5176
23.68,25,35,0.0026,0.75,0,0.490231409,0.5176
23.68,26,35,0.0026,0.5,0,0.490231409,0.5254
23.68,27,35,0.0026,0.3,0,0.490231409,0.5137
23.68,29,35,0.0026,0.05,0,0.490231409,0.5176
23.68,30,35,0.0026,0.05,0,0.490231409,0.5723
23.68,31,35,0.0026,0.05,0,0.490231409,0.5039
23.68,13,63,0.0026,6.4,0,0.490231409,0.6797
23.68,14,63,0.0026,5,0,0.490231409,0.6016
23.68,15,63,0.0026,7.37,0,0.490231409,0.835
23.68,16,63,0.0026,4.2,0,0.490231409,0.5859
23.68,17,63,0.0026,5.64,0,0.490231409,0.6123
23.68,18,63,0.0026,5.9,0,0.490231409,0.6255
23.68,19,63,0.0026,4.7,0,0.490231409,0.6299
23.68,20,63,0.0026,3.15,0,0.490231409,0.5269
23.68,21,63,0.0026,3.06,0,0.490231409,0.501
23.68,22,63,0.0026,2.8,0,0.490231409,0.5122
23.68,23,63,0.0026,2.3,0,0.490231409,0.5064
23.68,24,63,0.0026,1.44,0,0.490231409,0.519
23.68,25,63,0.0026,1.2,0,0.490231409,0.5122
23.68,26,63,0.0026,1,0,0.490231409,0.5068
23.68,27,63,0.0026,0.7,0,0.490231409,0.5225
23.68,28,63,0.0026,0.53,0,0.490231409,0.5332
23.68,29,63,0.0026,0.1,0,0.490231409,0.5313
23.68,30,63,0.0026,0.05,0,0.490231409,0.5127
23.68,31,63,0.0026,0.05,0,0.490231409,0.5156
23.68,32,63,0.0026,0.05,0,0.490231409,0.5059
23.68,33,63,0.0026,0.05,0,0.490231409,0.4981
23.68,34,63,0.0026,0.05,0,0.490231409,0.5293
23.68,12,154,0.0026,8.75,0,0.490231409,0.5625
23.68,13,154,0.0026,8.1,0,0.490231409,0.7256
23.68,15,154,0.0026,7.44,0,0.490231409,0.5586
23.68,18,154,0.0026,2.83,0,0.490231409,0.5718
23.68,19,154,0.0026,4.14,0,0.490231409,0.5303
23.68,20,154,0.0026,5.1,0,0.490231409,0.5444
23.68,21,154,0.0026,3.2,0,0.490231409,0.5374
23.68,22,154,0.0026,2.8,0,0.490231409,0.5215
23.68,23,154,0.0026,2.25,0,0.490231409,0.532
23.68,24,154,0.0026,2,0,0.490231409,0.5171
23.68,25,154,0.0026,2.3,0,0.490231409,0.5193
23.68,26,154,0.0026,1.5,0,0.490231409,0.5144
23.68,27,154,0.0026,1.2,0,0.490231409,0.5195
23.68,28,154,0.0026,1.14,0,0.490231409,0.5188
23.68,29,154,0.0026,0.55,0,0.490231409,0.4629
23.68,30,154,0.0026,0.85,0,0.490231409,0.4668
23.68,31,154,0.0026,0.55,0,0.490231409,0.4766
23.68,32,154,0.0026,0.43,0,0.490231409,0.4565
23.68,33,154,0.0026,0.4,0,0.490231409,0.4556
23.68,34,154,0.0026,0.3,0,0.490231409,0.4653
23.68,35,154,0.0026,0.1,0,0.490231409,0.4541
23.68,36,154,0.0026,0.23,0,0.490231409,0.4561
23.68,37,154,0.0026,0.05,0,0.490231409,0.4541
23.68,7.5,182,0.0026,12.9,0,0.490231409,0.7422
23.68,10,182,0.0026,13.4,0,0.490231409,0.5625
23.68,12.5,182,0.0026,9.3,0,0.490231409,0.5332
23.68,14,182,0.0026,9.1,0,0.490231409,0.5322
23.68,15,182,0.0026,7.55,0,0.490231409,0.5684
23.68,17.5,182,0.0026,6.6,0,0.490231409,0.5615
23.68,19,182,0.0026,5.5,0,0.490231409,0.5474
